,week,venue,attendance,referee,home goals,away goals,home win?,draw?,away win?,home win odds,draw odds,away win odds,shots on goal,offsides,yellow cards,,
,,,,,,,,,,,,,,,,,211
,,,,,,,,,,,,,,,,,211
,,,,,,,,,,,,,,,,,211
,,,,,,,,,,,,,,,,,211
,,,,,,,,,,,,,,,,,211
,,,,,,,,,,,,,,,,,211
,,,,,,,,,,,,,,,,,211
,,,,,,,,,,,,,,,,,210
,,,,,,,,,,,,,,,,,210
,,,,,,,,,,,,,,,,,210
,,,,,,,,,,,,,,,,,210
,,,,,,,,,,,,,,,,,210
,,,,,,,,,,,,,,,,,210
,,,,,,,,,,,,,,,,,210
,,,,,,,,,,,,,,,,,210
,,,,,,,,,,,,,,,,,210
,,,,,,,,,,,,,,,,,210
,,,,,,,,,,,,,,,,,209
,,,,,,,,,,,,,,,,,209
,,,,,,,,,,,,,,,,,209
,,,,,,,,,,,,,,,,,209
,,,,,,,,,,,,,,,,,209
,,,,,,,,,,,,,,,,,209
,,,,,,,,,,,,,,,,,209
,,,,,,,,,,,,,,,,,209
,,,,,,,,,,,,,,,,,209
,,,,,,,,,,,,,,,,,209
,,,,,,,,,,,,,,,,,208
,,,,,,,,,,,,,,,,,208
,,,,,,,,,,,,,,,,,208
,,,,,,,,,,,,,,,,,208
,,,,,,,,,,,,,,,,,208
,,,,,,,,,,,,,,,,,208
,,,,,,,,,,,,,,,,,208
,,,,,,,,,,,,,,,,,208
,,,,,,,,,,,,,,,,,208
,,,,,,,,,,,,,,,,,208
,,,,,,,,,,,,,,,,,207
,,,,,,,,,,,,,,,,,207
,,,,,,,,,,,,,,,,,207
,,,,,,,,,,,,,,,,,207
,,,,,,,,,,,,,,,,,207
,,,,,,,,,,,,,,,,,207
,,,,,,,,,,,,,,,,,207
,,,,,,,,,,,,,,,,,207
,,,,,,,,,,,,,,,,,207
,,,,,,,,,,,,,,,,,207
,,,,,,,,,,,,,,,,,206
,,,,,,,,,,,,,,,,,206
,,,,,,,,,,,,,,,,,206
,,,,,,,,,,,,,,,,,206
,,,,,,,,,,,,,,,,,206
,,,,,,,,,,,,,,,,,206
,,,,,,,,,,,,,,,,,206
,,,,,,,,,,,,,,,,,206
,,,,,,,,,,,,,,,,,206
,,,,,,,,,,,,,,,,,206
,,,,,,,,,,,,,,,,,205
,,,,,,,,,,,,,,,,,205
,,,,,,,,,,,,,,,,,205
,,,,,,,,,,,,,,,,,205
,,,,,,,,,,,,,,,,,205
,,,,,,,,,,,,,,,,,205
,,,,,,,,,,,,,,,,,205
,,,,,,,,,,,,,,,,,205
,,,,,,,,,,,,,,,,,205
,,,,,,,,,,,,,,,,,205
,,,,,,,,,,,,,,,,,204
,,,,,,,,,,,,,,,,,204
,,,,,,,,,,,,,,,,,204
,,,,,,,,,,,,,,,,,204
,,,,,,,,,,,,,,,,,204
,,,,,,,,,,,,,,,,,204
,,,,,,,,,,,,,,,,,204
,,,,,,,,,,,,,,,,,204
,,,,,,,,,,,,,,,,,204
,,,,,,,,,,,,,,,,,204
,,,,,,,,,,,,,,,,,203
,,,,,,,,,,,,,,,,,203
,,,,,,,,,,,,,,,,,203
,,,,,,,,,,,,,,,,,203
,,,,,,,,,,,,,,,,,203
,,,,,,,,,,,,,,,,,203
,,,,,,,,,,,,,,,,,203
,,,,,,,,,,,,,,,,,203
,,,,,,,,,,,,,,,,,203
,,,,,,,,,,,,,,,,,203
,,,,,,,,,,,,,,,,,202
,,,,,,,,,,,,,,,,,202
,,,,,,,,,,,,,,,,,202
,,,,,,,,,,,,,,,,,202
,,,,,,,,,,,,,,,,,202
,,,,,,,,,,,,,,,,,202
,,,,,,,,,,,,,,,,,202
,,,,,,,,,,,,,,,,,202
,,,,,,,,,,,,,,,,,202
,,,,,,,,,,,,,,,,,202
,,,,,,,,,,,,,,,,,201
,,,,,,,,,,,,,,,,,201
,,,,,,,,,,,,,,,,,201
,,,,,,,,,,,,,,,,,201
,,,,,,,,,,,,,,,,,201
,,,,,,,,,,,,,,,,,201
,,,,,,,,,,,,,,,,,201
,,,,,,,,,,,,,,,,,201
,,,,,,,,,,,,,,,,,201
,,,,,,,,,,,,,,,,,201
,,,,,,,,,,,,,,,,,200
,,,,,,,,,,,,,,,,,200
,,,,,,,,,,,,,,,,,200
,,,,,,,,,,,,,,,,,200
,,,,,,,,,,,,,,,,,200
,,,,,,,,,,,,,,,,,200
,,,,,,,,,,,,,,,,,200
,,,,,,,,,,,,,,,,,200
,,,,,,,,,,,,,,,,,200
,,,,,,,,,,,,,,,,,200
,,,,,,,,,,,,,,,,,199
,,,,,,,,,,,,,,,,,199
,,,,,,,,,,,,,,,,,199
,,,,,,,,,,,,,,,,,199
,,,,,,,,,,,,,,,,,199
,,,,,,,,,,,,,,,,,199
,,,,,,,,,,,,,,,,,199
,,,,,,,,,,,,,,,,,199
,,,,,,,,,,,,,,,,,199
,,,,,,,,,,,,,,,,,199
,,,,,,,,,,,,,,,,,198
,,,,,,,,,,,,,,,,,198
,,,,,,,,,,,,,,,,,198
,,,,,,,,,,,,,,,,,198
,,,,,,,,,,,,,,,,,198
,,,,,,,,,,,,,,,,,198
,,,,,,,,,,,,,,,,,198
,,,,,,,,,,,,,,,,,198
,,,,,,,,,,,,,,,,,198
,,,,,,,,,,,,,,,,,198
,,,,,,,,,,,,,,,,,197
,,,,,,,,,,,,,,,,,197
,,,,,,,,,,,,,,,,,197
,,,,,,,,,,,,,,,,,197
,,,,,,,,,,,,,,,,,197
,,,,,,,,,,,,,,,,,197
,,,,,,,,,,,,,,,,,197
,,,,,,,,,,,,,,,,,197
,,,,,,,,,,,,,,,,,197
,,,,,,,,,,,,,,,,,197
,,,,,,,,,,,,,,,,,196
,,,,,,,,,,,,,,,,,196
,,,,,,,,,,,,,,,,,196
,,,,,,,,,,,,,,,,,196
,,,,,,,,,,,,,,,,,196
,,,,,,,,,,,,,,,,,196
,,,,,,,,,,,,,,,,,196
,,,,,,,,,,,,,,,,,196
,,,,,,,,,,,,,,,,,196
,,,,,,,,,,,,,,,,,196
,,,,,,,,,,,,,,,,,195
,,,,,,,,,,,,,,,,,195
,,,,,,,,,,,,,,,,,195
,,,,,,,,,,,,,,,,,195
,,,,,,,,,,,,,,,,,195
,,,,,,,,,,,,,,,,,195
,,,,,,,,,,,,,,,,,195
,,,,,,,,,,,,,,,,,195
,,,,,,,,,,,,,,,,,195
,,,,,,,,,,,,,,,,,195
,,,,,,,,,,,,,,,,,194
,,,,,,,,,,,,,,,,,194
,,,,,,,,,,,,,,,,,194
,,,,,,,,,,,,,,,,,194
,,,,,,,,,,,,,,,,,194
,,,,,,,,,,,,,,,,,194
,,,,,,,,,,,,,,,,,194
,,,,,,,,,,,,,,,,,194
,,,,,,,,,,,,,,,,,194
,,,,,,,,,,,,,,,,,194
,,,,,,,,,,,,,,,,,193
,,,,,,,,,,,,,,,,,193
,,,,,,,,,,,,,,,,,193
,,,,,,,,,,,,,,,,,193
,,,,,,,,,,,,,,,,,193
,,,,,,,,,,,,,,,,,193
,,,,,,,,,,,,,,,,,193
,,,,,,,,,,,,,,,,,193
,,,,,,,,,,,,,,,,,193
,,,,,,,,,,,,,,,,,193
,,,,,,,,,,,,,,,,,192
,,,,,,,,,,,,,,,,,192
,,,,,,,,,,,,,,,,,192
,,,,,,,,,,,,,,,,,192
,,,,,,,,,,,,,,,,,192
,,,,,,,,,,,,,,,,,192
,,,,,,,,,,,,,,,,,192
,,,,,,,,,,,,,,,,,192
,,,,,,,,,,,,,,,,,192
,,,,,,,,,,,,,,,,,192
,,,,,,,,,,,,,,,,,191
,,,,,,,,,,,,,,,,,191
,,,,,,,,,,,,,,,,,191
,,,,,,,,,,,,,,,,,191
,,,,,,,,,,,,,,,,,191
,,,,,,,,,,,,,,,,,191
,,,,,,,,,,,,,,,,,191
,,,,,,,,,,,,,,,,,191
,,,,,,,,,,,,,,,,,191
,,,,,,,,,,,,,,,,,191
,,,,,,,,,,,,,,,,,190
,,,,,,,,,,,,,,,,,190
,,,,,,,,,,,,,,,,,190
,,,,,,,,,,,,,,,,,190
,,,,,,,,,,,,,,,,,190
,,,,,,,,,,,,,,,,,190
,,,,,,,,,,,,,,,,,190
,,,,,,,,,,,,,,,,,190
,,,,,,,,,,,,,,,,,190
,,,,,,,,,,,,,,,,,190
,,,,,,,,,,,,,,,,,189
,,,,,,,,,,,,,,,,,189
,,,,,,,,,,,,,,,,,189
,,,,,,,,,,,,,,,,,189
,,,,,,,,,,,,,,,,,189
,,,,,,,,,,,,,,,,,189
,,,,,,,,,,,,,,,,,189
,,,,,,,,,,,,,,,,,189
,,,,,,,,,,,,,,,,,189
,,,,,,,,,,,,,,,,,189
,,,,,,,,,,,,,,,,,188
,,,,,,,,,,,,,,,,,188
,,,,,,,,,,,,,,,,,188
,,,,,,,,,,,,,,,,,188
,,,,,,,,,,,,,,,,,188
,,,,,,,,,,,,,,,,,188
,,,,,,,,,,,,,,,,,188
,,,,,,,,,,,,,,,,,188
,,,,,,,,,,,,,,,,,188
,,,,,,,,,,,,,,,,,188
,,,,,,,,,,,,,,,,,187
,,,,,,,,,,,,,,,,,187
,,,,,,,,,,,,,,,,,187
,,,,,,,,,,,,,,,,,187
,,,,,,,,,,,,,,,,,187
,,,,,,,,,,,,,,,,,187
,,,,,,,,,,,,,,,,,187
,,,,,,,,,,,,,,,,,187
,,,,,,,,,,,,,,,,,187
,,,,,,,,,,,,,,,,,187
,,,,,,,,,,,,,,,,,186
,,,,,,,,,,,,,,,,,186
,,,,,,,,,,,,,,,,,186
,,,,,,,,,,,,,,,,,186
,,,,,,,,,,,,,,,,,186
,,,,,,,,,,,,,,,,,186
,,,,,,,,,,,,,,,,,186
,,,,,,,,,,,,,,,,,186
,,,,,,,,,,,,,,,,,186
,,,,,,,,,,,,,,,,,186
,,,,,,,,,,,,,,,,,185
,,,,,,,,,,,,,,,,,185
,,,,,,,,,,,,,,,,,185
,,,,,,,,,,,,,,,,,185
,,,,,,,,,,,,,,,,,185
,,,,,,,,,,,,,,,,,185
,,,,,,,,,,,,,,,,,185
,,,,,,,,,,,,,,,,,185
,,,,,,,,,,,,,,,,,185
,,,,,,,,,,,,,,,,,185
,,,,,,,,,,,,,,,,,184
,,,,,,,,,,,,,,,,,184
,,,,,,,,,,,,,,,,,184
,,,,,,,,,,,,,,,,,184
,,,,,,,,,,,,,,,,,184
,,,,,,,,,,,,,,,,,184
,,,,,,,,,,,,,,,,,184
,,,,,,,,,,,,,,,,,184
,,,,,,,,,,,,,,,,,184
,,,,,,,,,,,,,,,,,184
,,,,,,,,,,,,,,,,,183
,,,,,,,,,,,,,,,,,183
,,,,,,,,,,,,,,,,,183
,,,,,,,,,,,,,,,,,183
,,,,,,,,,,,,,,,,,183
,,,,,,,,,,,,,,,,,183
,,,,,,,,,,,,,,,,,183
,,,,,,,,,,,,,,,,,183
,,,,,,,,,,,,,,,,,183
,,,,,,,,,,,,,,,,,183
,,,,,,,,,,,,,,,,,182
,,,,,,,,,,,,,,,,,182
,,,,,,,,,,,,,,,,,182
,,,,,,,,,,,,,,,,,182
,,,,,,,,,,,,,,,,,182
,,,,,,,,,,,,,,,,,182
,,,,,,,,,,,,,,,,,182
,,,,,,,,,,,,,,,,,182
,,,,,,,,,,,,,,,,,182
,,,,,,,,,,,,,,,,,182
,,,,,,,,,,,,,,,,,181
,,,,,,,,,,,,,,,,,181
,,,,,,,,,,,,,,,,,181
,,,,,,,,,,,,,,,,,181
,,,,,,,,,,,,,,,,,181
,,,,,,,,,,,,,,,,,181
,,,,,,,,,,,,,,,,,181
,,,,,,,,,,,,,,,,,181
,,,,,,,,,,,,,,,,,181
,,,,,,,,,,,,,,,,,181
,,,,,,,,,,,,,,,,,180
,,,,,,,,,,,,,,,,,180
,,,,,,,,,,,,,,,,,180
,,,,,,,,,,,,,,,,,180
,,,,,,,,,,,,,,,,,180
,,,,,,,,,,,,,,,,,180
,,,,,,,,,,,,,,,,,180
,,,,,,,,,,,,,,,,,180
,,,,,,,,,,,,,,,,,180
,,,,,,,,,,,,,,,,,180
,,,,,,,,,,,,,,,,,179
,,,,,,,,,,,,,,,,,179
,,,,,,,,,,,,,,,,,179
,,,,,,,,,,,,,,,,,179
,,,,,,,,,,,,,,,,,179
,,,,,,,,,,,,,,,,,179
,,,,,,,,,,,,,,,,,179
,,,,,,,,,,,,,,,,,179
,,,,,,,,,,,,,,,,,179
,,,,,,,,,,,,,,,,,179
,,,,,,,,,,,,,,,,,178
,,,,,,,,,,,,,,,,,178
,,,,,,,,,,,,,,,,,178
,,,,,,,,,,,,,,,,,178
,,,,,,,,,,,,,,,,,178
,,,,,,,,,,,,,,,,,178
,,,,,,,,,,,,,,,,,178
,,,,,,,,,,,,,,,,,178
,,,,,,,,,,,,,,,,,178
,,,,,,,,,,,,,,,,,178
,,,,,,,,,,,,,,,,,177
,,,,,,,,,,,,,,,,,177
,,,,,,,,,,,,,,,,,177
,,,,,,,,,,,,,,,,,177
,,,,,,,,,,,,,,,,,177
,,,,,,,,,,,,,,,,,177
,,,,,,,,,,,,,,,,,177
,,,,,,,,,,,,,,,,,177
,,,,,,,,,,,,,,,,,177
,,,,,,,,,,,,,,,,,177
,,,,,,,,,,,,,,,,,176
,,,,,,,,,,,,,,,,,176
,,,,,,,,,,,,,,,,,176
,,,,,,,,,,,,,,,,,176
,,,,,,,,,,,,,,,,,176
,,,,,,,,,,,,,,,,,176
,,,,,,,,,,,,,,,,,176
,,,,,,,,,,,,,,,,,176
,,,,,,,,,,,,,,,,,176
,,,,,,,,,,,,,,,,,176
,,,,,,,,,,,,,,,,,175
,,,,,,,,,,,,,,,,,175
,,,,,,,,,,,,,,,,,175
,,,,,,,,,,,,,,,,,175
,,,,,,,,,,,,,,,,,175
,,,,,,,,,,,,,,,,,175
,,,,,,,,,,,,,,,,,175
,,,,,,,,,,,,,,,,,175
,,,,,,,,,,,,,,,,,175
,,,,,,,,,,,,,,,,,175
,,,,,,,,,,,,,,,,,174
,,,,,,,,,,,,,,,,,174
,,,,,,,,,,,,,,,,,174
,,,,,,,,,,,,,,,,,174
,,,,,,,,,,,,,,,,,174
,,,,,,,,,,,,,,,,,174
,,,,,,,,,,,,,,,,,174
,,,,,,,,,,,,,,,,,174
,,,,,,,,,,,,,,,,,174
,,,,,,,,,,,,,,,,,174
,,,,,,,,,,,,,,,,,173
,,,,,,,,,,,,,,,,,173
,,,,,,,,,,,,,,,,,173
,,,,,,,,,,,,,,,,,173
,,,,,,,,,,,,,,,,,173
,,,,,,,,,,,,,,,,,173
,,,,,,,,,,,,,,,,,173
,,,,,,,,,,,,,,,,,173
,,,,,,,,,,,,,,,,,173
,,,,,,,,,,,,,,,,,173
,,,,,,,,,,,,,,,,,172
,,,,,,,,,,,,,,,,,172
,,,,,,,,,,,,,,,,,172
,,,,,,,,,,,,,,,,,172
,,,,,,,,,,,,,,,,,172
,,,,,,,,,,,,,,,,,172
,,,,,,,,,,,,,,,,,172
,,,,,,,,,,,,,,,,,172
,,,,,,,,,,,,,,,,,172
,,,,,,,,,,,,,,,,,172
,,,,,,,,,,,,,,,,,171
,,,,,,,,,,,,,,,,,171
,,,,,,,,,,,,,,,,,171
,,,,,,,,,,,,,,,,,171
,,,,,,,,,,,,,,,,,171
,,,,,,,,,,,,,,,,,171
,,,,,,,,,,,,,,,,,171
,,,,,,,,,,,,,,,,,171
,,,,,,,,,,,,,,,,,171
,,,,,,,,,,,,,,,,,171
,,,,,,,,,,,,,,,,,170
,,,,,,,,,,,,,,,,,170
,,,,,,,,,,,,,,,,,170
,,,,,,,,,,,,,,,,,170
,,,,,,,,,,,,,,,,,170
,,,,,,,,,,,,,,,,,170
,,,,,,,,,,,,,,,,,170
,,,,,,,,,,,,,,,,,170
,,,,,,,,,,,,,,,,,170
,,,,,,,,,,,,,,,,,170
,,,,,,,,,,,,,,,,,169
,,,,,,,,,,,,,,,,,169
,,,,,,,,,,,,,,,,,169
,,,,,,,,,,,,,,,,,169
,,,,,,,,,,,,,,,,,169
,,,,,,,,,,,,,,,,,169
,,,,,,,,,,,,,,,,,169
,,,,,,,,,,,,,,,,,169
,,,,,,,,,,,,,,,,,169
,,,,,,,,,,,,,,,,,169
,,,,,,,,,,,,,,,,,168
,,,,,,,,,,,,,,,,,168
,,,,,,,,,,,,,,,,,168
,,,,,,,,,,,,,,,,,168
,,,,,,,,,,,,,,,,,168
,,,,,,,,,,,,,,,,,168
,,,,,,,,,,,,,,,,,168
,,,,,,,,,,,,,,,,,168
,,,,,,,,,,,,,,,,,168
,,,,,,,,,,,,,,,,,168
,,,,,,,,,,,,,,,,,167
,,,,,,,,,,,,,,,,,167
,,,,,,,,,,,,,,,,,167
,,,,,,,,,,,,,,,,,167
,,,,,,,,,,,,,,,,,167
,,,,,,,,,,,,,,,,,167
,,,,,,,,,,,,,,,,,167
,,,,,,,,,,,,,,,,,167
,,,,,,,,,,,,,,,,,167
,,,,,,,,,,,,,,,,,167
,,,,,,,,,,,,,,,,,166
,,,,,,,,,,,,,,,,,166
,,,,,,,,,,,,,,,,,166
,,,,,,,,,,,,,,,,,166
,,,,,,,,,,,,,,,,,166
,,,,,,,,,,,,,,,,,166
,,,,,,,,,,,,,,,,,166
,,,,,,,,,,,,,,,,,166
,,,,,,,,,,,,,,,,,166
,,,,,,,,,,,,,,,,,166
,,,,,,,,,,,,,,,,,165
,,,,,,,,,,,,,,,,,165
,,,,,,,,,,,,,,,,,165
,,,,,,,,,,,,,,,,,165
,,,,,,,,,,,,,,,,,165
,,,,,,,,,,,,,,,,,165
,,,,,,,,,,,,,,,,,165
,,,,,,,,,,,,,,,,,165
,,,,,,,,,,,,,,,,,165
,,,,,,,,,,,,,,,,,165
,,,,,,,,,,,,,,,,,164
,,,,,,,,,,,,,,,,,164
,,,,,,,,,,,,,,,,,164
,,,,,,,,,,,,,,,,,164
,,,,,,,,,,,,,,,,,164
,,,,,,,,,,,,,,,,,164
,,,,,,,,,,,,,,,,,164
,,,,,,,,,,,,,,,,,164
,,,,,,,,,,,,,,,,,164
,,,,,,,,,,,,,,,,,164
,,,,,,,,,,,,,,,,,163
,,,,,,,,,,,,,,,,,163
,,,,,,,,,,,,,,,,,163
,,,,,,,,,,,,,,,,,163
,,,,,,,,,,,,,,,,,163
,,,,,,,,,,,,,,,,,163
,,,,,,,,,,,,,,,,,163
,,,,,,,,,,,,,,,,,163
,,,,,,,,,,,,,,,,,163
,,,,,,,,,,,,,,,,,163
,,,,,,,,,,,,,,,,,162
,,,,,,,,,,,,,,,,,162
,,,,,,,,,,,,,,,,,162
,,,,,,,,,,,,,,,,,162
,,,,,,,,,,,,,,,,,162
,,,,,,,,,,,,,,,,,162
,,,,,,,,,,,,,,,,,162
,,,,,,,,,,,,,,,,,162
,,,,,,,,,,,,,,,,,162
,,,,,,,,,,,,,,,,,162
,,,,,,,,,,,,,,,,,161
,,,,,,,,,,,,,,,,,161
,,,,,,,,,,,,,,,,,161
,,,,,,,,,,,,,,,,,161
,,,,,,,,,,,,,,,,,161
,,,,,,,,,,,,,,,,,161
,,,,,,,,,,,,,,,,,161
,,,,,,,,,,,,,,,,,161
,,,,,,,,,,,,,,,,,161
,,,,,,,,,,,,,,,,,161
,,,,,,,,,,,,,,,,,160
,,,,,,,,,,,,,,,,,160
,,,,,,,,,,,,,,,,,160
,,,,,,,,,,,,,,,,,160
,,,,,,,,,,,,,,,,,160
,,,,,,,,,,,,,,,,,160
,,,,,,,,,,,,,,,,,160
,,,,,,,,,,,,,,,,,160
,,,,,,,,,,,,,,,,,160
,,,,,,,,,,,,,,,,,160
,,,,,,,,,,,,,,,,,159
,,,,,,,,,,,,,,,,,159
,,,,,,,,,,,,,,,,,159
,,,,,,,,,,,,,,,,,159
,,,,,,,,,,,,,,,,,159
,,,,,,,,,,,,,,,,,159
,,,,,,,,,,,,,,,,,159
,,,,,,,,,,,,,,,,,159
,,,,,,,,,,,,,,,,,159
,,,,,,,,,,,,,,,,,159
,,,,,,,,,,,,,,,,,158
,,,,,,,,,,,,,,,,,158
,,,,,,,,,,,,,,,,,158
,,,,,,,,,,,,,,,,,158
,,,,,,,,,,,,,,,,,158
,,,,,,,,,,,,,,,,,158
,,,,,,,,,,,,,,,,,158
,,,,,,,,,,,,,,,,,158
,,,,,,,,,,,,,,,,,158
,,,,,,,,,,,,,,,,,158
,,,,,,,,,,,,,,,,,157
,,,,,,,,,,,,,,,,,157
,,,,,,,,,,,,,,,,,157
,,,,,,,,,,,,,,,,,157
,,,,,,,,,,,,,,,,,157
,,,,,,,,,,,,,,,,,157
,,,,,,,,,,,,,,,,,157
,,,,,,,,,,,,,,,,,157
,,,,,,,,,,,,,,,,,157
,,,,,,,,,,,,,,,,,157
,,,,,,,,,,,,,,,,,156
,,,,,,,,,,,,,,,,,156
,,,,,,,,,,,,,,,,,156
,,,,,,,,,,,,,,,,,156
,,,,,,,,,,,,,,,,,156
,,,,,,,,,,,,,,,,,156
,,,,,,,,,,,,,,,,,156
,,,,,,,,,,,,,,,,,156
,,,,,,,,,,,,,,,,,156
,,,,,,,,,,,,,,,,,156
,,,,,,,,,,,,,,,,,155
,,,,,,,,,,,,,,,,,155
,,,,,,,,,,,,,,,,,155
,,,,,,,,,,,,,,,,,155
,,,,,,,,,,,,,,,,,155
,,,,,,,,,,,,,,,,,155
,,,,,,,,,,,,,,,,,155
,,,,,,,,,,,,,,,,,155
,,,,,,,,,,,,,,,,,155
,,,,,,,,,,,,,,,,,155
,,,,,,,,,,,,,,,,,154
,,,,,,,,,,,,,,,,,154
,,,,,,,,,,,,,,,,,154
,,,,,,,,,,,,,,,,,154
,,,,,,,,,,,,,,,,,154
,,,,,,,,,,,,,,,,,154
,,,,,,,,,,,,,,,,,154
,,,,,,,,,,,,,,,,,154
,,,,,,,,,,,,,,,,,154
,,,,,,,,,,,,,,,,,154
,,,,,,,,,,,,,,,,,153
,,,,,,,,,,,,,,,,,153
,,,,,,,,,,,,,,,,,153
,,,,,,,,,,,,,,,,,153
,,,,,,,,,,,,,,,,,153
,,,,,,,,,,,,,,,,,153
,,,,,,,,,,,,,,,,,153
,,,,,,,,,,,,,,,,,153
,,,,,,,,,,,,,,,,,153
,,,,,,,,,,,,,,,,,153
,,,,,,,,,,,,,,,,,152
,,,,,,,,,,,,,,,,,152
,,,,,,,,,,,,,,,,,152
,,,,,,,,,,,,,,,,,152
,,,,,,,,,,,,,,,,,152
,,,,,,,,,,,,,,,,,152
,,,,,,,,,,,,,,,,,152
,,,,,,,,,,,,,,,,,152
,,,,,,,,,,,,,,,,,152
,,,,,,,,,,,,,,,,,152
,,,,,,,,,,,,,,,,,151
,,,,,,,,,,,,,,,,,151
,,,,,,,,,,,,,,,,,151
,,,,,,,,,,,,,,,,,151
,,,,,,,,,,,,,,,,,151
,,,,,,,,,,,,,,,,,151
,,,,,,,,,,,,,,,,,151
,,,,,,,,,,,,,,,,,151
,,,,,,,,,,,,,,,,,151
,,,,,,,,,,,,,,,,,151
,,,,,,,,,,,,,,,,,150
,,,,,,,,,,,,,,,,,150
,,,,,,,,,,,,,,,,,150
,,,,,,,,,,,,,,,,,150
,,,,,,,,,,,,,,,,,150
,,,,,,,,,,,,,,,,,150
,,,,,,,,,,,,,,,,,150
,,,,,,,,,,,,,,,,,150
,,,,,,,,,,,,,,,,,150
,,,,,,,,,,,,,,,,,150
,,,,,,,,,,,,,,,,,149
,,,,,,,,,,,,,,,,,149
,,,,,,,,,,,,,,,,,149
,,,,,,,,,,,,,,,,,149
,,,,,,,,,,,,,,,,,149
,,,,,,,,,,,,,,,,,149
,,,,,,,,,,,,,,,,,149
,,,,,,,,,,,,,,,,,149
,,,,,,,,,,,,,,,,,149
,,,,,,,,,,,,,,,,,149
,,,,,,,,,,,,,,,,,148
,,,,,,,,,,,,,,,,,148
,,,,,,,,,,,,,,,,,148
,,,,,,,,,,,,,,,,,148
,,,,,,,,,,,,,,,,,148
,,,,,,,,,,,,,,,,,148
,,,,,,,,,,,,,,,,,148
,,,,,,,,,,,,,,,,,148
,,,,,,,,,,,,,,,,,148
,,,,,,,,,,,,,,,,,148
,,,,,,,,,,,,,,,,,147
,,,,,,,,,,,,,,,,,147
,,,,,,,,,,,,,,,,,147
,,,,,,,,,,,,,,,,,147
,,,,,,,,,,,,,,,,,147
,,,,,,,,,,,,,,,,,147
,,,,,,,,,,,,,,,,,147
,,,,,,,,,,,,,,,,,147
,,,,,,,,,,,,,,,,,147
,,,,,,,,,,,,,,,,,147
,,,,,,,,,,,,,,,,,146
,,,,,,,,,,,,,,,,,146
,,,,,,,,,,,,,,,,,146
,,,,,,,,,,,,,,,,,146
,,,,,,,,,,,,,,,,,146
,,,,,,,,,,,,,,,,,146
,,,,,,,,,,,,,,,,,146
,,,,,,,,,,,,,,,,,146
,,,,,,,,,,,,,,,,,146
,,,,,,,,,,,,,,,,,146
,,,,,,,,,,,,,,,,,145
,,,,,,,,,,,,,,,,,145
,,,,,,,,,,,,,,,,,145
,,,,,,,,,,,,,,,,,145
,,,,,,,,,,,,,,,,,145
,,,,,,,,,,,,,,,,,145
,,,,,,,,,,,,,,,,,145
,,,,,,,,,,,,,,,,,145
,,,,,,,,,,,,,,,,,145
,,,,,,,,,,,,,,,,,145
,,,,,,,,,,,,,,,,,144
,,,,,,,,,,,,,,,,,144
,,,,,,,,,,,,,,,,,144
,,,,,,,,,,,,,,,,,144
,,,,,,,,,,,,,,,,,144
,,,,,,,,,,,,,,,,,144
,,,,,,,,,,,,,,,,,144
,,,,,,,,,,,,,,,,,144
,,,,,,,,,,,,,,,,,144
,,,,,,,,,,,,,,,,,144
,,,,,,,,,,,,,,,,,143
,,,,,,,,,,,,,,,,,143
,,,,,,,,,,,,,,,,,143
,,,,,,,,,,,,,,,,,143
,,,,,,,,,,,,,,,,,143
,,,,,,,,,,,,,,,,,143
,,,,,,,,,,,,,,,,,143
,,,,,,,,,,,,,,,,,143
,,,,,,,,,,,,,,,,,143
,,,,,,,,,,,,,,,,,143
,,,,,,,,,,,,,,,,,142
,,,,,,,,,,,,,,,,,142
,,,,,,,,,,,,,,,,,142
,,,,,,,,,,,,,,,,,142
,,,,,,,,,,,,,,,,,142
,,,,,,,,,,,,,,,,,142
,,,,,,,,,,,,,,,,,142
,,,,,,,,,,,,,,,,,142
,,,,,,,,,,,,,,,,,142
,,,,,,,,,,,,,,,,,142
,,,,,,,,,,,,,,,,,141
,,,,,,,,,,,,,,,,,141
,,,,,,,,,,,,,,,,,141
,,,,,,,,,,,,,,,,,141
,,,,,,,,,,,,,,,,,141
,,,,,,,,,,,,,,,,,141
,,,,,,,,,,,,,,,,,141
,,,,,,,,,,,,,,,,,141
,,,,,,,,,,,,,,,,,141
,,,,,,,,,,,,,,,,,141
,,,,,,,,,,,,,,,,,140
,,,,,,,,,,,,,,,,,140
,,,,,,,,,,,,,,,,,140
,,,,,,,,,,,,,,,,,140
,,,,,,,,,,,,,,,,,140
,,,,,,,,,,,,,,,,,140
,,,,,,,,,,,,,,,,,140
,,,,,,,,,,,,,,,,,140
,,,,,,,,,,,,,,,,,140
,,,,,,,,,,,,,,,,,140
,,,,,,,,,,,,,,,,,139
,,,,,,,,,,,,,,,,,139
,,,,,,,,,,,,,,,,,139
,,,,,,,,,,,,,,,,,139
,,,,,,,,,,,,,,,,,139
,,,,,,,,,,,,,,,,,139
,,,,,,,,,,,,,,,,,139
,,,,,,,,,,,,,,,,,139
,,,,,,,,,,,,,,,,,139
,,,,,,,,,,,,,,,,,139
,,,,,,,,,,,,,,,,,138
,,,,,,,,,,,,,,,,,138
,,,,,,,,,,,,,,,,,138
,,,,,,,,,,,,,,,,,138
,,,,,,,,,,,,,,,,,138
,,,,,,,,,,,,,,,,,138
